"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At","Artist Genres","Danceability","Energy","Key","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Time Signature","Album Genres","Label","Copyrights"
"spotify:track:6BZUm60m3ebmwJFAxWRmhY","Dead Hearts","spotify:artist:2EO56JK4txid1Pss9GVbOL","Stars","spotify:album:4vQvq6I69IjTsTmxk8Czby","The Five Ghosts","spotify:artist:2EO56JK4txid1Pss9GVbOL","Stars","2010-06-21","https://i.scdn.co/image/ab67616d0000b2738270874fef4eee64c3ea2d3d","1","1","211306","https://p.scdn.co/mp3-preview/7d4cc2bec63317a505331bfbba8ba143a733bf63?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USVR91060101","spotify:user:arytiss","2024-07-17T17:11:11Z","canadian indie,chamber pop,indie rock","0.384","0.375","3","-9.266","1","0.028","0.7","0.000428","0.0846","0.289","77.325","4","","Vagrant","C (C) 2010 Vagrant Records (US), P (P) 2010 Vagrant Records (US)"
"spotify:track:4qoD4IJbbir3hsAu4IowiG","Devil's Backbone","spotify:artist:6J7rw7NELJUCThPbAfyLIE","The Civil Wars","spotify:album:5r0Xd2wqRkTE0BqbeYlnFN","The Civil Wars","spotify:artist:6J7rw7NELJUCThPbAfyLIE","The Civil Wars","2013-08-02","https://i.scdn.co/image/ab67616d0000b273bd1ed4346fa2740ea3c66cb5","1","6","149426","https://p.scdn.co/mp3-preview/d647343dee88d7f68eb917f2ee52762599ca9468?cid=9950ac751e34487dbbe027c4fd7f8e99","false","42","USQX91301054","spotify:user:arytiss","2024-07-17T17:11:11Z","acoustic pop,indie folk,neo mellow,new americana,stomp and holler","0.254","0.349","4","-10.02","0","0.0379","0.85","0.0000295","0.234","0.303","170.214","3","","Sensibility Recordings/Columbia Records","P (P) 2013 sensibility recordings LLC, under exclusive license to Columbia Records, a division of Sony Music Entertainment"
"spotify:track:3Pzh926pXggbMe2ZpXyMV7","Ain't No Rest for the Wicked","spotify:artist:26T3LtbuGT1Fu9m0eRq5X3","Cage The Elephant","spotify:album:7H814Cg8HV0qpoMheYbhNn","Cage The Elephant (Expanded Edition)","spotify:artist:26T3LtbuGT1Fu9m0eRq5X3","Cage The Elephant","2009-03-24","https://i.scdn.co/image/ab67616d0000b273e4800c920780ac18d4ab6730","1","3","175493","https://p.scdn.co/mp3-preview/ada37d5b27a8c23c77d3f66c7f81d656ec3deefc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","76","USJI10900260","spotify:user:arytiss","2024-07-17T17:11:11Z","modern alternative rock,modern rock,pov: indie,punk blues,rock","0.636","0.849","0","-7.075","1","0.106","0.0438","0","0.372","0.917","156.036","4","","Jive/Legacy","P (P) 2009 RCA Records, a division of Sony Music Entertainment"
"spotify:track:3z0a8G407NbxfjTRffvQiP","Better Dig Two","spotify:artist:75FnCoo4FBxH5K1Rrx0k5A","The Band Perry","spotify:album:4oXEoK7WVM1lNbmB59IrJ1","Pioneer","spotify:artist:75FnCoo4FBxH5K1Rrx0k5A","The Band Perry","2013-01-01","https://i.scdn.co/image/ab67616d0000b273aa2ce07c8b78b4c96f604734","1","1","194680","https://p.scdn.co/mp3-preview/0d20470732c44a311b70fed1a3cfa2d8ff956853?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","USUM71301685","spotify:user:arytiss","2024-07-17T17:11:11Z","contemporary country,country,country dawn,country road","0.649","0.665","7","-5.212","1","0.0456","0.409","0","0.0787","0.645","155.801","4","","Big Machine Label Group, LLC","C © 2013 Big Machine Label Group, LLC, P This Compilation ℗ 2013 Big Machine Label Group, LLC"
"spotify:track:5XjyRmC8WTEWmbABLxrDWm","Hollow","spotify:artist:7JgsSijn01ytQ39BNwmmK0","Beulah","spotify:album:35EQitRTUiX6iYz3yegiST","Beulah","spotify:artist:7JgsSijn01ytQ39BNwmmK0","Beulah","2013-12-01","https://i.scdn.co/image/ab67616d0000b273ca0c367a19d3e056dae86289","1","5","138560","https://p.scdn.co/mp3-preview/50c9bdbc8ad26420256e4b55546c8ebe3c7b9e37?cid=9950ac751e34487dbbe027c4fd7f8e99","false","16","ushm91377097","spotify:user:arytiss","2024-07-17T17:11:11Z","uk americana","0.564","0.681","7","-6.05","0","0.0286","0.315","0","0.0604","0.844","110.081","4","","Beulah","C 2013 Beulah, P 2013 Beulah"
"spotify:track:6nXh9HQbFnOVPuEJiCUzfc","Shovels & Dirt","spotify:artist:6ujr1NkqbZpYOhquczUUfl","The Strumbellas","spotify:album:3WssRTXDMQPIv8uFBVkEZH","Hope","spotify:artist:6ujr1NkqbZpYOhquczUUfl","The Strumbellas","2016-04-22","https://i.scdn.co/image/ab67616d0000b273cad887b75e11833096d653e7","1","2","241986","https://p.scdn.co/mp3-preview/2afe70ee5d180069fc914744762e86f76b652c51?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","CA6MD1500002","spotify:user:arytiss","2024-07-17T17:11:11Z","canadian indie,folk-pop,stomp and holler","0.57","0.554","3","-6.833","1","0.0307","0.121","0","0.123","0.313","77.492","1","","Glassnote Entertainment Group LLC","C © 2016 Glassnote Entertainment Group LLC, P ℗ 2016 Glassnote Entertainment Group LLC"
"spotify:track:5GVJMiKlCEQUPDzaZaYHfO","Skulls","spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc","Bastille","spotify:album:5G6oMu9zNW2acdV0lqzI3L","All This Bad Blood","spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc","Bastille","2013-01-01","https://i.scdn.co/image/ab67616d0000b273faee7306ec2f36aeccc4bc98","2","12","251533","https://p.scdn.co/mp3-preview/5bda1839beeb88f851a54f267ad3f3a6038136b0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","GBUM71306879","spotify:user:arytiss","2024-07-17T17:11:11Z","metropopolis,modern rock,pop","0.658","0.88","6","-7.844","1","0.0776","0.0111","0.168","0.122","0.354","115","4","","Virgin Records Ltd","C © 2013 Virgin Records Limited, P ℗ 2013 Virgin Records Limited"
"spotify:track:3SIeDnfrXhYvsskASZXyaP","I Keep Ticking On","spotify:artist:0JpiOyzO3e8FYCsDe8EaUN","The Harmaleighs","spotify:album:4jRQQN5yl7SgGD3eF0P6gE","Pretty Picture, Dirty Brush","spotify:artist:0JpiOyzO3e8FYCsDe8EaUN","The Harmaleighs","2015-02-03","https://i.scdn.co/image/ab67616d0000b2735fd66cd0e648ae306b319748","1","2","156360","https://p.scdn.co/mp3-preview/3cde76d80a7dd4b5222f73d87b6199154b0121ca?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USCGH1523660","spotify:user:arytiss","2024-07-17T17:11:11Z","folk-pop,pop folk","0.602","0.771","3","-4.494","1","0.04","0.245","0","0.107","0.41","125.024","4","","Nettwerk Records","C © 2017 The Harmaleighs under exclusive license to Nettwerk Music Group Inc., P ℗ 2017 The Harmaleighs under exclusive license to Nettwerk Music Group Inc."
"spotify:track:1s2I9Q7zAE78m7aVZOq3ug","Bang Bang - My Baby Shot Me Down","spotify:artist:3IZrrNonYELubLPJmqOci2","Nancy Sinatra","spotify:album:1FpzNqDbugk77xUj0qOrtQ","Kill Bill Vol. 1 Original Soundtrack (PA Version)","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2003-09-23","https://i.scdn.co/image/ab67616d0000b273fecfac11994325a39cd03dec","1","1","160440","https://p.scdn.co/mp3-preview/666697b6885197c1c3873b5020128f1b07e11ad8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USRHD0530690","spotify:user:arytiss","2024-07-17T17:11:11Z","lounge,sunshine pop","0.458","0.12","5","-22.644","0","0.0512","0.984","0.0993","0.111","0.372","125.035","5","","Rhino/Warner Records","C © 2003 A Band Apart Records, Inc./Maverick Recording Company; Motion Picture Artwork and Photography- 2003 Miramax Film Corp., P ℗ 2003 A Band Apart Records, Inc./Maverick Recording Company"
"spotify:track:136iZLQdKtlyEFurf4UKf6","Tokyo (Vampires & Wolves)","spotify:artist:0Ya43ZKWHTKkAbkoJJkwIB","The Wombats","spotify:album:5v5rjsyNYYQMoGNwqxjjun","The Wombats Proudly Present... This Modern Glitch","spotify:artist:0Ya43ZKWHTKkAbkoJJkwIB","The Wombats","2011-04-25","https://i.scdn.co/image/ab67616d0000b273ee47a74ecd209f83dc1c8be1","1","2","225526","https://p.scdn.co/mp3-preview/0af634eab784a7197eb82d6b478a222e1eecc4d2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","31","GBFTG1100007","spotify:user:arytiss","2024-07-17T17:11:11Z","liverpool indie,modern alternative rock,modern rock","0.457","0.911","0","-5.52","1","0.075","0.000913","0","0.37","0.572","146.394","4","","Bright Antenna","C © 2011 Bright Antenna Under Exclusive From 14th Floor Recordings/Warners Music Uk, P ℗ 2011 Bright Antenna Under Exclusive From 14th Floor Recordings/Warners Music Uk"
"spotify:track:5dcYoYFAXh0f0qI05AoufB","Ghost","spotify:artist:26VFTg2z8YR0cCuwLzESi2","Halsey","spotify:album:5OZJflQcQCdZLQjtUudCin","BADLANDS (Deluxe)","spotify:artist:26VFTg2z8YR0cCuwLzESi2","Halsey","2015-08-28","https://i.scdn.co/image/ab67616d0000b27374fefed78db6d6cf4d963fdc","1","7","153656","https://p.scdn.co/mp3-preview/01750c54d8f134f364a432b75198e6fbf01cbb42?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","USUM71502622","spotify:user:arytiss","2024-07-17T17:11:11Z","electropop,etherpop,indie poptimism,pop","0.569","0.606","7","-8.085","1","0.129","0.0529","0.000732","0.134","0.212","95.036","4","","Astralwerks (ASW)","C © 2015 Astralwerks, P ℗ 2015 Astralwerks"
"spotify:track:1r1WtSrPbAOYHE7zwq4eqK","Haunting","spotify:artist:26VFTg2z8YR0cCuwLzESi2","Halsey","spotify:album:5OZJflQcQCdZLQjtUudCin","BADLANDS (Deluxe)","spotify:artist:26VFTg2z8YR0cCuwLzESi2","Halsey","2015-08-28","https://i.scdn.co/image/ab67616d0000b27374fefed78db6d6cf4d963fdc","1","12","260797","https://p.scdn.co/mp3-preview/9e367773a040b2084a090a65f08ca8843e0a2377?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","USUM71507633","spotify:user:arytiss","2024-07-17T17:11:11Z","electropop,etherpop,indie poptimism,pop","0.46","0.696","9","-5.759","0","0.0491","0.015","0.000488","0.21","0.31","179.996","4","","Astralwerks (ASW)","C © 2015 Astralwerks, P ℗ 2015 Astralwerks"
"spotify:track:4pfcHOvZAf9f3dYMPcdfQc","Hi-Lo (Hollow)","spotify:artist:0yb46jwm7gqbZXVXZQ8Z1e","Bishop Briggs","spotify:album:1TTxcgs3zEngN0EB56yXzY","Church Of Scars","spotify:artist:0yb46jwm7gqbZXVXZQ8Z1e","Bishop Briggs","2018-04-20","https://i.scdn.co/image/ab67616d0000b2738cae5034066af45cdfbc4266","1","10","251986","https://p.scdn.co/mp3-preview/82e7d339a162c2e943f125c1c956485c95eb4c18?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","QM7G91600035","spotify:user:arytiss","2024-07-17T17:11:11Z","modern alternative rock","0.649","0.328","10","-8.379","0","0.0331","0.203","0.00331","0.103","0.0782","143.909","4","","Teleport Records / Island Records","C © 2018 Teleport Records, under exclusive license to Island Records, a division of UMG Recordings, Inc., P ℗ 2018 Teleport Records, under exclusive license to Island Records, a division of UMG Recordings, Inc."
"spotify:track:4aMbVZus6L3hhOnDksMp47","Hallowed Ground","spotify:artist:0yb46jwm7gqbZXVXZQ8Z1e","Bishop Briggs","spotify:album:1TTxcgs3zEngN0EB56yXzY","Church Of Scars","spotify:artist:0yb46jwm7gqbZXVXZQ8Z1e","Bishop Briggs","2018-04-20","https://i.scdn.co/image/ab67616d0000b2738cae5034066af45cdfbc4266","1","7","174146","https://p.scdn.co/mp3-preview/df4c654cc7b5756081f2938ff5fc6eeabb6dfb2a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","38","QMEU31723268","spotify:user:arytiss","2024-07-17T17:11:11Z","modern alternative rock","0.647","0.683","9","-4.213","0","0.035","0.0608","0.00000269","0.132","0.192","98.841","4","","Teleport Records / Island Records","C © 2018 Teleport Records, under exclusive license to Island Records, a division of UMG Recordings, Inc., P ℗ 2018 Teleport Records, under exclusive license to Island Records, a division of UMG Recordings, Inc."
"spotify:track:4ItcgoMnwohPt8sYUybxz1","Trick of the Light","spotify:artist:13N2h4wklImTgtgO3JU7B0","Alexander Wolfe","spotify:album:5e1JwgelDC76ypuR1t4vpY","From the Shallows","spotify:artist:13N2h4wklImTgtgO3JU7B0","Alexander Wolfe","2014-10-19","https://i.scdn.co/image/ab67616d0000b27386df11456ab8858ce1398f71","1","1","227453","https://p.scdn.co/mp3-preview/4a7867fb9061e554f9cbd5be83243e19b95daed4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GBPK91400210","spotify:user:arytiss","2024-07-17T17:11:11Z","cambridgeshire indie","0.527","0.622","4","-10.119","0","0.0403","0.353","0.00003","0.188","0.245","105.053","4","","Heavy Donkey Records","C 2014 Heavy Donkey Records under licence to Dharma Records Ltd, P 2014 Heavy Donkey Records under licence to Dharma Records Ltd"
"spotify:track:3iARls5EH6Q4fks2tWJStQ","Bury Me Low","spotify:artist:1YznSk5tLLp9BnzuNgghrZ","8 Graves","spotify:album:2pmyJxHxpZOYu5XwyJs0Fd","Black","spotify:artist:1YznSk5tLLp9BnzuNgghrZ","8 Graves","2019-02-22","https://i.scdn.co/image/ab67616d0000b27320eefbf93f2df39a72414efe","1","1","217010","https://p.scdn.co/mp3-preview/787f4e8880e74726c9fc7425fdf09251a1801d4d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GBKPL1824502","spotify:user:arytiss","2024-07-17T17:11:11Z","rebel blues","0.533","0.824","5","-4.2","1","0.101","0.232","0.00000519","0.269","0.389","155.07","4","","8 Graves","C 2019 8 Graves, P 2019 8 Graves"
"spotify:track:2IZZqH4K02UIYg5EohpNHF","Zombie","spotify:artist:7t0rwkOPGlDPEhaOcVtOt9","The Cranberries","spotify:album:5GugLrmYMl5VRoe2zNgLGp","No Need To Argue","spotify:artist:7t0rwkOPGlDPEhaOcVtOt9","The Cranberries","1994-10-03","https://i.scdn.co/image/ab67616d0000b273e2213d84fabb15100c425198","1","4","306426","https://p.scdn.co/mp3-preview/17be792bc7651304002a6dcea847087501c8305a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","6","USIR29400443","spotify:user:arytiss","2024-07-17T17:11:11Z","irish rock,pop rock,rock","0.307","0.635","7","-8.957","1","0.0339","0.0154","0.00483","0.366","0.304","166.973","4","","Island Records","C © 1994 UMG Recordings, Inc., P ℗ 1994 UMG Recordings, Inc."
"spotify:track:5pBdV3q6fg5y9KEiBRufvx","Zombie","spotify:artist:5MJRmOUoZK7vJxcvsXYdQQ","Dionysia","spotify:album:1chLntQuGMQQzoEczS96bg","The Breach","spotify:artist:5MJRmOUoZK7vJxcvsXYdQQ","Dionysia","2016-08-02","https://i.scdn.co/image/ab67616d0000b2736ea339ba536aa5fb0bbcafca","1","2","224157","https://p.scdn.co/mp3-preview/bc5698cf2378fcf7be8baf04976a2c66330b7abd?cid=9950ac751e34487dbbe027c4fd7f8e99","true","29","USWP91500002","spotify:user:arytiss","2024-07-17T17:11:11Z","indie rockism","0.602","0.79","11","-3.881","0","0.0314","0.237","0","0.0815","0.482","98.918","4","","Dionysia","C 2016 Dionysia, P 2016 Dionysia"
"spotify:track:1ZltGcgrEPHOfC4zyYd2hT","I Want To Die Easy","spotify:artist:0qMVhEk2aLzvhZOWHAveTf","We Is Shore Dedicated","spotify:album:3FyM6EZrajIgizwNVV7FNM","Smiley","spotify:artist:0qMVhEk2aLzvhZOWHAveTf","We Is Shore Dedicated","2011-01-28","https://i.scdn.co/image/ab67616d0000b273247097ee7d2388f2fb0435f4","1","4","191026","https://p.scdn.co/mp3-preview/a2f811d4f870f0fa6a0e81094c9452ae3fb2b9f4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","uscgh1146317","spotify:user:arytiss","2024-07-17T17:11:11Z","","0.642","0.305","9","-14.135","0","0.0327","0.864","0.134","0.0973","0.545","114.867","4","","Huevo Imaginary Records","C 2011 We Is Shore Dedicated, P 2011 We Is Shore Dedicated"
"spotify:track:61Q9oJNd9hJQFhSDh6Qlap","House Of The Rising Sun","spotify:artist:3ICflSq6ZgYAIrm2CTkfVP","The Animals","spotify:album:0h5qS8o0dAoPfj6bLg3z3Y","The Best Of The Animals","spotify:artist:3ICflSq6ZgYAIrm2CTkfVP","The Animals","1966-02","https://i.scdn.co/image/ab67616d0000b2733748833f246466f02d2d4fc3","1","1","269720","https://p.scdn.co/mp3-preview/86e4aeca3886f10cea1e0e3d3d24387567566acf?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","USA176460010","spotify:user:arytiss","2024-07-17T17:11:11Z","album rock,british invasion,classic rock,hard rock,protopunk,psychedelic rock,rock","0.315","0.534","9","-7.552","0","0.031","0.000825","0.108","0.101","0.283","116.891","3","","ABKCO Music and Records, Inc.","C © 1987 ABKCO Music & Records, Inc., P ℗ 1987 ABKCO Music & Records, Inc."
"spotify:track:6H7zxGWpEkXSGTs7sp0IHv","Wayfaring Stranger","spotify:artist:6kACVPfCOnqzgfEF5ryl0x","Johnny Cash","spotify:album:212dPqMsC12VPUw5ZmkYQX","American III: Solitary Man","spotify:artist:6kACVPfCOnqzgfEF5ryl0x","Johnny Cash","2000-01-01","https://i.scdn.co/image/ab67616d0000b273475a4120903fef6ef3865a9a","1","14","199960","https://p.scdn.co/mp3-preview/f09f69b843bf0b81f89a4b95abc1a716680c8bed?cid=9950ac751e34487dbbe027c4fd7f8e99","false","3","USSM10014911","spotify:user:arytiss","2024-07-17T17:11:11Z","arkansas country,outlaw country,rock","0.43","0.272","9","-10.151","0","0.0326","0.916","0.00219","0.125","0.351","118.76","4","","American Recordings Catalog P&D","C © 2000 American Recordings, LLC, P ℗ 2000 American Recordings, LLC"
"spotify:track:5Ut5dDKfBUCMsWQbc3Lgyi","Holiest","spotify:artist:4yvcSjfu4PC0CYQyLy4wSq, spotify:artist:1xcMOgFUM1IYZE22YjCvsL","Glass Animals, Tei Shi","spotify:album:56st0yyb1uGIZ92t2vGYcD","Gooey","spotify:artist:4yvcSjfu4PC0CYQyLy4wSq","Glass Animals","2014-04-04","https://i.scdn.co/image/ab67616d0000b2733a3d122b69be110eb9ebe412","1","2","201666","https://p.scdn.co/mp3-preview/b4da560250eea2b89fe51bb0ffaaf180f756ae32?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","GB2DY1400006","spotify:user:arytiss","2024-07-17T17:11:11Z","gauze pop,indietronica,modern rock,pov: indie,shiver pop,alternative r&b,art pop,escape room,gauze pop,shimmer psych,spectra,vapor pop","0.505","0.632","5","-7.816","0","0.0412","0.0386","0.0000694","0.103","0.503","131.969","4","","Wolf Tone","C © 2014 Wolf Tone Limited, P ℗ 2014 Wolf Tone Limited"
"spotify:track:2ph6BRhGcUzc2W9wIulG5k","White Flag","spotify:artist:0yb46jwm7gqbZXVXZQ8Z1e","Bishop Briggs","spotify:album:1TTxcgs3zEngN0EB56yXzY","Church Of Scars","spotify:artist:0yb46jwm7gqbZXVXZQ8Z1e","Bishop Briggs","2018-04-20","https://i.scdn.co/image/ab67616d0000b2738cae5034066af45cdfbc4266","1","4","230586","https://p.scdn.co/mp3-preview/bc81f579804b62c96737132a69b937929e12d0c9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","QMEU31717078","spotify:user:arytiss","2024-07-17T17:11:11Z","modern alternative rock","0.538","0.805","4","-4.08","0","0.0539","0.062","0","0.21","0.357","152.175","4","","Teleport Records / Island Records","C © 2018 Teleport Records, under exclusive license to Island Records, a division of UMG Recordings, Inc., P ℗ 2018 Teleport Records, under exclusive license to Island Records, a division of UMG Recordings, Inc."
"spotify:track:5qaLfqAUiqvsoL0l4T05Yx","Seven Devils","spotify:artist:1moxjboGR7GNWYIMWsRjgG","Florence + The Machine","spotify:album:5SxudoALxEAVh9l83kSebx","Ceremonials (Deluxe Edition)","spotify:artist:1moxjboGR7GNWYIMWsRjgG","Florence + The Machine","2011-01-01","https://i.scdn.co/image/ab67616d0000b273527d94ecf554774fc313bf48","1","8","303173","https://p.scdn.co/mp3-preview/8a22a72560ce0913dd00de7ca754723146c20636?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","GBUM71107579","spotify:user:arytiss","2024-07-17T17:11:11Z","baroque pop,modern rock,neo mellow,uk alternative pop","0.363","0.781","9","-5.6","0","0.0378","0.00913","0.000308","0.0477","0.208","58.567","4","","Universal-Island Records Ltd.","C © 2011 Universal Island Records, a division of Universal Music Operations Limited, P ℗ 2011 Universal Island Records, a division of Universal Music Operations Limited"
"spotify:track:52gbcP8Uumg34r2hxv24n1","Gun In My Hand","spotify:artist:6IOvhXyk5edbA2DVaeP9Up","Dorothy","spotify:album:5AYoffF42E0cgDuuNgzYir","ROCKISDEAD","spotify:artist:6IOvhXyk5edbA2DVaeP9Up","Dorothy","2016-06-24","https://i.scdn.co/image/ab67616d0000b2735f2f9aa9ccd1c30c1eab0124","1","5","200185","https://p.scdn.co/mp3-preview/9103751b9798d2363ed06e15b3adb111b28a5cad?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","QMJMT1400575","spotify:user:arytiss","2024-07-17T17:11:11Z","modern alternative rock,modern blues rock,modern hard rock","0.368","0.602","2","-6.086","1","0.0379","0.0159","0.0000156","0.117","0.429","80.269","4","","Roc Nation / Roc Nation Artists - Caroline","C © 2016 Roc Nation Records, LLC, P ℗ 2016 Roc Nation Records, LLC"
"spotify:track:0rmGAIH9LNJewFw7nKzZnc","You Give Love A Bad Name","spotify:artist:58lV9VcRSjABbAbfWS6skp","Bon Jovi","spotify:album:0kBfgEilUFCMIQY5IOjG4t","Slippery When Wet","spotify:artist:58lV9VcRSjABbAbfWS6skp","Bon Jovi","1986-08-16","https://i.scdn.co/image/ab67616d0000b2731336b31b6a1799f0de5807ac","1","2","222706","https://p.scdn.co/mp3-preview/8725d17310a4bb00377f22ef21fe93fc5fbff0da?cid=9950ac751e34487dbbe027c4fd7f8e99","false","82","USPR39402224","spotify:user:arytiss","2024-07-17T17:11:11Z","glam metal,rock","0.541","0.959","0","-2.947","0","0.0505","0.0663","0.00000218","0.344","0.812","122.805","4","","Island Records","C © 1986 UMG Recordings, Inc., P ℗ 1986 UMG Recordings, Inc."
"spotify:track:4BKcz6QH2wuuA3yMa2MMjF","I'm Your Witchdoctor","spotify:artist:2ScuQMRWThcifBRIvNDFDC, spotify:artist:0LyfQWJT6nXafLPZqxe9Of","John Mayall & The Bluesbreakers, Various Artists","spotify:album:2rbQQWVstff4HkYUqMU1j7","Slip Crop","spotify:artist:55bGuHb50r5c0PeqqMeNBV","Jimmy Page","2004","https://i.scdn.co/image/ab67616d0000b273c34f67a279ab0ce8047b9fbd","1","15","131173","https://p.scdn.co/mp3-preview/0e07a013b1eecf1377240802d02db72cd606a3cf?cid=9950ac751e34487dbbe027c4fd7f8e99","false","2","GBAWA0515333","spotify:user:arytiss","2024-07-17T17:11:11Z","blues,blues rock,british blues,british invasion,electric blues,traditional blues","0.358","0.39","9","-13.872","0","0.0302","0.0319","0.00026","0.0871","0.748","78.309","3","","Charly Records / ATOM","C 2004 Atom Music Ltd."
"spotify:track:5U1eDhGNl6uUQThJ4nBm7z","Spirits","spotify:artist:6ujr1NkqbZpYOhquczUUfl","The Strumbellas","spotify:album:3WssRTXDMQPIv8uFBVkEZH","Hope","spotify:artist:6ujr1NkqbZpYOhquczUUfl","The Strumbellas","2016-04-22","https://i.scdn.co/image/ab67616d0000b273cad887b75e11833096d653e7","1","1","203653","https://p.scdn.co/mp3-preview/25f18f3cdb4d0af0e09865ebb9e8ae8bc1af27e4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","CA6MD1500001","spotify:user:arytiss","2024-07-17T17:11:11Z","canadian indie,folk-pop,stomp and holler","0.54","0.729","0","-3.709","1","0.0276","0.169","0","0.112","0.779","80.454","4","","Glassnote Entertainment Group LLC","C © 2016 Glassnote Entertainment Group LLC, P ℗ 2016 Glassnote Entertainment Group LLC"
"spotify:track:4nmne9J3YCEdhvjTzwiAgu","Black Magic Woman","spotify:artist:6GI52t8N5F02MxU0g5U69P","Santana","spotify:album:6FbFvnlSfEoNhwz5MdK0Dx","Ultimate Santana","spotify:artist:6GI52t8N5F02MxU0g5U69P","Santana","2007-09-25","https://i.scdn.co/image/ab67616d0000b2735ffffefb4343759b63f72598","1","6","195866","https://p.scdn.co/mp3-preview/7cd8cb03bbf216b390c487efdf60c74dd8b03030?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","USSM17000640","spotify:user:arytiss","2024-07-17T17:11:11Z","blues rock,classic rock,mexican classic rock","0.497","0.552","9","-7.102","0","0.0307","0.679","0.0314","0.089","0.633","124.359","4","","Arista","P This Compilation (P) 2007 RCA/JIVE Label Group, a unit of Sony Music Entertainment"
"spotify:track:1NSjV4Ji9MKtUQDXHAH4k0","Witchy Woman - 2013 Remaster","spotify:artist:0ECwFtbIWEVNwjlrfc6xoL","Eagles","spotify:album:5J0VCIp4TTsZBKOqWdbBSa","The Very Best of the Eagles (2013 Remaster)","spotify:artist:0ECwFtbIWEVNwjlrfc6xoL","Eagles","2003-10-21","https://i.scdn.co/image/ab67616d0000b273061849da201f99053bf5e788","1","2","250888","https://p.scdn.co/mp3-preview/688274bb9fbabfbad654bd67f8e0ba745f6d16a1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","USEE11300315","spotify:user:arytiss","2024-07-17T17:11:11Z","album rock,classic rock,heartland rock,mellow gold,rock,soft rock,yacht rock","0.555","0.568","2","-12.205","0","0.0341","0.364","0.00167","0.116","0.583","98.507","4","","Rhino/Elektra","C © 2003 Elektra Records, P ℗ 2003 Elektra Records. Marketed by Warner Strategic Marketing, a Warner Music Group Company."
"spotify:track:58WxnqLvH1zixuhAXCBdtS","My Boy Builds Coffins - Acoustic","spotify:artist:1moxjboGR7GNWYIMWsRjgG","Florence + The Machine","spotify:album:58nHLzYWPr0YhsECvy7Ihw","Lungs (10th Anniversary Edition)","spotify:artist:1moxjboGR7GNWYIMWsRjgG","Florence + The Machine","2009-07-03","https://i.scdn.co/image/ab67616d0000b27399daa3b1fc7539c7caade270","1","15","170946","https://p.scdn.co/mp3-preview/7ed5b4ec580b6fd04e4e6c4919376283f2491c74?cid=9950ac751e34487dbbe027c4fd7f8e99","false","27","GBUM70911199","spotify:user:arytiss","2024-07-17T17:11:11Z","baroque pop,modern rock,neo mellow,uk alternative pop","0.501","0.319","5","-11.157","1","0.0346","0.945","0.00000337","0.156","0.508","120.042","4","","UMC (Universal Music Catalogue)","C © 2019 Island Records, a division of Universal Music Operations Limited, P ℗ 2019 Island Records, a division of Universal Music Operations Limited"
